path,size_bytes,mtime,ext,top_dir
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250214_raw.csv,758,2026-05-10T09:34:19.730926,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250227_raw.csv,758,2026-05-10T09:34:43.728187,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250304_raw.csv,758,2026-05-10T09:34:51.732667,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250313_raw.csv,758,2026-05-10T09:35:10.944571,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250320_raw.csv,758,2026-05-10T09:35:24.809532,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250321_raw.csv,758,2026-05-10T09:35:27.575853,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250417_raw.csv,758,2026-05-10T09:36:18.087648,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250506_raw.csv,758,2026-05-10T09:36:51.761987,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250623_raw.csv,758,2026-05-10T09:38:21.081579,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250624_raw.csv,758,2026-05-10T09:38:23.790389,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250625_raw.csv,758,2026-05-10T09:38:26.466783,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250710_raw.csv,758,2026-05-10T09:38:56.220504,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250724_raw.csv,758,2026-05-10T09:39:21.837308,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250916_raw.csv,758,2026-05-10T09:41:01.398538,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251007_raw.csv,758,2026-05-10T09:41:39.852086,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251027_raw.csv,758,2026-05-10T09:42:17.626786,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251029_raw.csv,758,2026-05-10T09:42:23.204220,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251103_raw.csv,758,2026-05-10T09:42:30.969305,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251119_raw.csv,758,2026-05-10T09:43:02.764196,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251126_raw.csv,758,2026-05-10T09:43:15.976988,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251211_raw.csv,758,2026-05-10T09:43:44.680628,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260116_raw.csv,758,2026-05-10T09:44:56.709545,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260127_raw.csv,758,2026-05-10T09:45:16.007230,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260129_raw.csv,758,2026-05-10T09:45:21.385256,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260130_raw.csv,758,2026-05-10T09:45:24.297116,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230614_raw.csv,757,2026-05-10T09:14:45.318342,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230629_raw.csv,757,2026-05-10T09:15:16.444047,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230706_raw.csv,757,2026-05-10T09:15:30.616235,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230714_raw.csv,757,2026-05-10T09:15:47.702401,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230825_raw.csv,757,2026-05-10T09:17:09.110660,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230830_raw.csv,757,2026-05-10T09:17:16.959692,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230915_raw.csv,757,2026-05-10T09:17:49.071739,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231017_raw.csv,757,2026-05-10T09:18:49.507647,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231106_raw.csv,757,2026-05-10T09:19:25.677352,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231110_raw.csv,757,2026-05-10T09:19:36.380598,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231122_raw.csv,757,2026-05-10T09:19:57.759332,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231127_raw.csv,757,2026-05-10T09:20:06.398812,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231212_raw.csv,757,2026-05-10T09:20:35.310904,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231227_raw.csv,757,2026-05-10T09:21:04.307938,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231228_raw.csv,757,2026-05-10T09:21:06.767830,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240104_raw.csv,757,2026-05-10T09:21:19.345423,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240131_raw.csv,757,2026-05-10T09:22:09.024706,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240305_raw.csv,757,2026-05-10T09:23:16.135525,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240312_raw.csv,757,2026-05-10T09:23:29.031031,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240425_raw.csv,757,2026-05-10T09:24:55.446400,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240605_raw.csv,757,2026-05-10T09:26:13.414938,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240621_raw.csv,757,2026-05-10T09:26:43.668772,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240719_raw.csv,757,2026-05-10T09:27:37.206767,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240731_raw.csv,757,2026-05-10T09:28:00.380539,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240815_raw.csv,757,2026-05-10T09:28:31.044780,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240827_raw.csv,757,2026-05-10T09:28:52.304489,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240903_raw.csv,757,2026-05-10T09:29:05.628755,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240906_raw.csv,757,2026-05-10T09:29:14.019879,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241007_raw.csv,757,2026-05-10T09:30:09.093387,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241025_raw.csv,757,2026-05-10T09:30:46.530174,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241028_raw.csv,757,2026-05-10T09:30:49.115306,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241030_raw.csv,757,2026-05-10T09:30:54.676608,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241108_raw.csv,757,2026-05-10T09:31:12.594489,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241209_raw.csv,757,2026-05-10T09:32:08.941988,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241220_raw.csv,757,2026-05-10T09:32:32.621168,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241225_raw.csv,757,2026-05-10T09:32:40.416829,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250102_raw.csv,757,2026-05-10T09:32:57.292879,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250110_raw.csv,757,2026-05-10T09:33:13.598030,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250115_raw.csv,757,2026-05-10T09:33:21.662173,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250120_raw.csv,757,2026-05-10T09:33:30.122834,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250205_raw.csv,757,2026-05-10T09:34:02.004936,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250207_raw.csv,757,2026-05-10T09:34:06.875221,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250210_raw.csv,757,2026-05-10T09:34:09.302681,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250328_raw.csv,757,2026-05-10T09:35:40.311373,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250421_raw.csv,757,2026-05-10T09:36:23.508843,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250528_raw.csv,757,2026-05-10T09:37:34.659376,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250605_raw.csv,757,2026-05-10T09:37:49.900461,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250606_raw.csv,757,2026-05-10T09:37:52.398968,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250709_raw.csv,757,2026-05-10T09:38:53.689258,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250811_raw.csv,757,2026-05-10T09:39:53.700435,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250812_raw.csv,757,2026-05-10T09:39:56.242543,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250826_raw.csv,757,2026-05-10T09:40:22.359267,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250908_raw.csv,757,2026-05-10T09:40:46.134694,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251016_raw.csv,757,2026-05-10T09:41:58.185419,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251028_raw.csv,757,2026-05-10T09:42:20.365288,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251107_raw.csv,757,2026-05-10T09:42:41.452245,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251113_raw.csv,757,2026-05-10T09:42:52.094707,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251201_raw.csv,757,2026-05-10T09:43:23.564337,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251202_raw.csv,757,2026-05-10T09:43:25.969276,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251209_raw.csv,757,2026-05-10T09:43:38.890538,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251223_raw.csv,757,2026-05-10T09:44:06.551384,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260327_raw.csv,757,2026-05-10T09:47:12.134946,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20230814_raw.csv,756,2026-05-10T09:16:46.107613,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230524_raw.csv,756,2026-05-10T09:14:03.660454,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230526_raw.csv,756,2026-05-10T09:14:08.948293,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230605_raw.csv,756,2026-05-10T09:14:25.424018,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230608_raw.csv,756,2026-05-10T09:14:33.685394,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230615_raw.csv,756,2026-05-10T09:14:48.073462,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230719_raw.csv,756,2026-05-10T09:15:55.930903,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231129_raw.csv,756,2026-05-10T09:20:11.692395,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231208_raw.csv,756,2026-05-10T09:20:30.276445,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231221_raw.csv,756,2026-05-10T09:20:53.644343,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240216_raw.csv,756,2026-05-10T09:22:42.909614,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240227_raw.csv,756,2026-05-10T09:23:02.811028,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240409_raw.csv,756,2026-05-10T09:24:23.931039,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240412_raw.csv,756,2026-05-10T09:24:31.896130,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240429_raw.csv,756,2026-05-10T09:25:01.094663,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240502_raw.csv,756,2026-05-10T09:25:09.067799,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240509_raw.csv,756,2026-05-10T09:25:22.581326,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240517_raw.csv,756,2026-05-10T09:25:38.369840,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240528_raw.csv,756,2026-05-10T09:25:57.399149,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240611_raw.csv,756,2026-05-10T09:26:23.450066,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240620_raw.csv,756,2026-05-10T09:26:41.107066,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240701_raw.csv,756,2026-05-10T09:27:00.148309,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240830_raw.csv,756,2026-05-10T09:29:00.084964,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240919_raw.csv,756,2026-05-10T09:29:38.263270,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240924_raw.csv,756,2026-05-10T09:29:46.017500,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240927_raw.csv,756,2026-05-10T09:29:53.595607,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241011_raw.csv,756,2026-05-10T09:30:19.392962,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241029_raw.csv,756,2026-05-10T09:30:51.930187,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241106_raw.csv,756,2026-05-10T09:31:07.230370,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241121_raw.csv,756,2026-05-10T09:31:37.315482,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241127_raw.csv,756,2026-05-10T09:31:48.052305,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241205_raw.csv,756,2026-05-10T09:32:03.614322,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241210_raw.csv,756,2026-05-10T09:32:11.614195,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241227_raw.csv,756,2026-05-10T09:32:46.005982,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250103_raw.csv,756,2026-05-10T09:33:00.075614,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250220_raw.csv,756,2026-05-10T09:34:30.515992,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250314_raw.csv,756,2026-05-10T09:35:13.624985,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250325_raw.csv,756,2026-05-10T09:35:32.725465,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250327_raw.csv,756,2026-05-10T09:35:37.849661,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250425_raw.csv,756,2026-05-10T09:36:34.395352,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250430_raw.csv,756,2026-05-10T09:36:41.867189,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250514_raw.csv,756,2026-05-10T09:37:07.757497,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250611_raw.csv,756,2026-05-10T09:37:59.929996,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250620_raw.csv,756,2026-05-10T09:38:18.352410,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250725_raw.csv,756,2026-05-10T09:39:24.447243,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250825_raw.csv,756,2026-05-10T09:40:19.623169,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250827_raw.csv,756,2026-05-10T09:40:25.085421,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251021_raw.csv,756,2026-05-10T09:42:06.442983,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251031_raw.csv,756,2026-05-10T09:42:28.413480,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251111_raw.csv,756,2026-05-10T09:42:46.786970,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251217_raw.csv,756,2026-05-10T09:43:55.609247,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260204_raw.csv,756,2026-05-10T09:45:32.295322,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260323_raw.csv,756,2026-05-10T09:47:00.964869,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20260330_raw.csv,756,2026-05-10T09:47:14.700618,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20240415_raw.csv,755,2026-05-10T09:24:34.626439,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_mxf_20250414_raw.csv,755,2026-05-10T09:36:10.179935,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230606_raw.csv,755,2026-05-10T09:14:28.106111,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230810_raw.csv,755,2026-05-10T09:16:40.101074,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230912_raw.csv,755,2026-05-10T09:17:40.775956,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230921_raw.csv,755,2026-05-10T09:17:59.794262,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231031_raw.csv,755,2026-05-10T09:19:15.681542,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231206_raw.csv,755,2026-05-10T09:20:25.137260,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231213_raw.csv,755,2026-05-10T09:20:38.002708,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20231214_raw.csv,755,2026-05-10T09:20:40.849893,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240102_raw.csv,755,2026-05-10T09:21:14.280795,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240109_raw.csv,755,2026-05-10T09:21:27.452117,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240118_raw.csv,755,2026-05-10T09:21:45.539500,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240301_raw.csv,755,2026-05-10T09:23:10.895009,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240326_raw.csv,755,2026-05-10T09:23:54.821621,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240327_raw.csv,755,2026-05-10T09:23:57.486781,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240401_raw.csv,755,2026-05-10T09:24:06.448395,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240424_raw.csv,755,2026-05-10T09:24:52.738242,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240530_raw.csv,755,2026-05-10T09:26:02.951647,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240814_raw.csv,755,2026-05-10T09:28:28.328269,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20240930_raw.csv,755,2026-05-10T09:29:56.186941,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241009_raw.csv,755,2026-05-10T09:30:14.163577,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241022_raw.csv,755,2026-05-10T09:30:38.309694,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241105_raw.csv,755,2026-05-10T09:31:04.698054,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241107_raw.csv,755,2026-05-10T09:31:09.879726,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20241212_raw.csv,755,2026-05-10T09:32:16.926507,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250213_raw.csv,755,2026-05-10T09:34:17.043082,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250226_raw.csv,755,2026-05-10T09:34:41.057409,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250310_raw.csv,755,2026-05-10T09:35:02.915251,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250326_raw.csv,755,2026-05-10T09:35:35.214609,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250428_raw.csv,755,2026-05-10T09:36:37.011686,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250508_raw.csv,755,2026-05-10T09:36:56.705114,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250516_raw.csv,755,2026-05-10T09:37:13.229741,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250523_raw.csv,755,2026-05-10T09:37:26.766229,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250901_raw.csv,755,2026-05-10T09:40:32.945599,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250909_raw.csv,755,2026-05-10T09:40:48.677724,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250910_raw.csv,755,2026-05-10T09:40:51.133149,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250911_raw.csv,755,2026-05-10T09:40:53.582540,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250918_raw.csv,755,2026-05-10T09:41:06.396754,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250919_raw.csv,755,2026-05-10T09:41:08.804457,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20250925_raw.csv,755,2026-05-10T09:41:19.011299,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251020_raw.csv,755,2026-05-10T09:42:03.721166,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251106_raw.csv,755,2026-05-10T09:42:38.847231,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251112_raw.csv,755,2026-05-10T09:42:49.586458,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251203_raw.csv,755,2026-05-10T09:43:28.390094,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251205_raw.csv,755,2026-05-10T09:43:33.700914,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20251208_raw.csv,755,2026-05-10T09:43:36.276504,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230602_raw.csv,754,2026-05-10T09:14:22.567741,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230607_raw.csv,754,2026-05-10T09:14:30.652211,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230609_raw.csv,754,2026-05-10T09:14:36.536088,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230628_raw.csv,754,2026-05-10T09:15:13.568109,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230710_raw.csv,754,2026-05-10T09:15:36.120556,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230711_raw.csv,754,2026-05-10T09:15:39.268055,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230712_raw.csv,754,2026-05-10T09:15:42.204004,.csv,SUPPLEMENT
SUPPLEMENT/TAIFEX/_bronze/taifex_txf_20230804_raw.csv,754,2026-05-10T09:16:28.935679,.csv,SUPPLEMENT
